,TrainNumber,DepartureDate,DepartureTime,DestinationTime,DestinationDate,Duration,NonReservedCar,IsNonReservedDesignated,Discount,Note,Sequence,StationInfo,IsCrossNight,RunDate,DepartureTime_Order,DestinationTime_Order,DiscountWord
47,0663,,16:35,18:45,,02:10,9-12,False,[],,47,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '16:35', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '16:46', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '16:55', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '17:10', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '17:22', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '17:48', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '18:14', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '18:33', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '18:45', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,16:35,18:45,
48,1241,,16:40,18:30,,01:50,10-12,False,[],,48,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '16:40', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '16:51', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '16:59', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '', 'Show': False, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '', 'Show': False, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '17:40', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '', 'Show': False, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '18:18', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '18:30', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,16:40,18:30,
49,0845,,17:00,19:25,,02:25,8-12,False,[],,49,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '17:00', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '17:11', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '17:19', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '17:34', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '17:47', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '17:58', 'Show': True, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '18:17', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '18:30', 'Show': True, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '18:41', 'Show': True, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '18:55', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '19:13', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '19:25', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,17:00,19:25,
50,0667,,17:10,19:20,,02:10,8-12,False,[],,50,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '17:10', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '17:21', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '17:29', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '17:43', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '17:56', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '18:25', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '18:50', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '19:07', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '19:20', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,17:10,19:20,
51,0149,,17:20,19:05,,01:45,10-12,False,[],,51,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '17:20', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '17:31', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '17:39', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '', 'Show': False, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '', 'Show': False, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '18:20', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '', 'Show': False, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '', 'Show': False, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '19:05', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,17:20,19:05,
52,0669,,17:35,19:45,,02:10,8-12,False,[],,52,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '17:35', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '17:46', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '17:55', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '18:10', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '18:22', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '18:48', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '19:14', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '19:33', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '19:45', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,17:35,19:45,
53,0849,,18:00,20:25,,02:25,8-12,False,[],,53,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '18:00', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '18:11', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '18:19', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '18:34', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '18:47', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '18:58', 'Show': True, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '19:17', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '19:30', 'Show': True, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '19:41', 'Show': True, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '19:55', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '20:13', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '20:25', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,18:00,20:25,
54,0673,,18:10,20:20,,02:10,8-12,False,[],,54,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '18:10', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '18:21', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '18:29', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '18:43', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '18:56', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '19:25', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '19:50', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '20:07', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '20:20', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,18:10,20:20,
55,0153,,18:20,20:05,,01:45,10-12,False,[],,55,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '18:20', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '18:31', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '18:39', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '', 'Show': False, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '', 'Show': False, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '19:20', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '', 'Show': False, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '', 'Show': False, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '20:05', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,18:20,20:05,
56,0675,,18:35,20:45,,02:10,8-12,False,[],,56,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '18:35', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '18:46', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '18:55', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '19:10', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '19:22', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '19:48', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '20:14', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '20:33', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '20:45', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,18:35,20:45,
57,0249,,18:40,20:30,,01:50,10-12,False,[],,57,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '18:40', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '18:51', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '18:59', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '', 'Show': False, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '', 'Show': False, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '19:40', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '', 'Show': False, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '20:18', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '20:30', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,18:40,20:30,
58,0853,,19:00,21:25,,02:25,8-12,False,[],,58,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '19:00', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '19:11', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '19:19', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '19:34', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '19:47', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '19:58', 'Show': True, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '20:17', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '20:30', 'Show': True, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '20:41', 'Show': True, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '20:55', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '21:13', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '21:25', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,19:00,21:25,
59,0679,,19:10,21:20,,02:10,10-12,False,[],,59,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '19:10', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '19:21', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '19:29', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '19:43', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '19:56', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '20:25', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '20:50', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '21:07', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '21:20', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,19:10,21:20,
60,0157,,19:20,21:05,,01:45,10-12,False,[],,60,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '19:20', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '19:31', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '19:39', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '', 'Show': False, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '', 'Show': False, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '20:20', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '', 'Show': False, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '', 'Show': False, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '21:05', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,19:20,21:05,
61,0681,,19:35,21:45,,02:10,8-12,False,[],,61,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '19:35', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '19:46', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '19:55', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '20:10', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '20:22', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '20:48', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '21:14', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '21:33', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '21:45', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,19:35,21:45,
62,0857,,20:00,22:25,,02:25,9-12,False,[],,62,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '20:00', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '20:11', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '20:19', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '20:34', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '20:47', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '20:58', 'Show': True, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '21:17', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '21:30', 'Show': True, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '21:41', 'Show': True, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '21:55', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '22:13', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '22:25', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,20:00,22:25,
63,0161,,20:20,22:05,,01:45,10-12,False,[],,63,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '20:20', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '20:31', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '20:39', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '', 'Show': False, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '', 'Show': False, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '21:20', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '', 'Show': False, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '', 'Show': False, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '22:05', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,20:20,22:05,
64,0687,,20:35,22:45,,02:10,9-12,False,[],,64,"[{'StationNo': '01', 'StationName': '南港', 'DepartureTime': '20:35', 'Show': True, 'ColorClass': 'orange'}, {'StationNo': '02', 'StationName': '台北', 'DepartureTime': '20:46', 'Show': True, 'ColorClass': 'purple'}, {'StationNo': '03', 'StationName': '板橋', 'DepartureTime': '20:55', 'Show': True, 'ColorClass': 'dark_green'}, {'StationNo': '04', 'StationName': '桃園', 'DepartureTime': '21:10', 'Show': True, 'ColorClass': 'light_green'}, {'StationNo': '05', 'StationName': '新竹', 'DepartureTime': '21:22', 'Show': True, 'ColorClass': 'gray'}, {'StationNo': '06', 'StationName': '苗栗', 'DepartureTime': '', 'Show': False, 'ColorClass': 'sky_blue'}, {'StationNo': '07', 'StationName': '台中', 'DepartureTime': '21:48', 'Show': True, 'ColorClass': 'pink'}, {'StationNo': '08', 'StationName': '彰化', 'DepartureTime': '', 'Show': False, 'ColorClass': 'red'}, {'StationNo': '09', 'StationName': '雲林', 'DepartureTime': '', 'Show': False, 'ColorClass': 'dark_blue'}, {'StationNo': '10', 'StationName': '嘉義', 'DepartureTime': '22:14', 'Show': True, 'ColorClass': 'yellow'}, {'StationNo': '11', 'StationName': '台南', 'DepartureTime': '22:33', 'Show': True, 'ColorClass': 'brown'}, {'StationNo': '12', 'StationName': '左營', 'DepartureTime': '22:45', 'Show': True, 'ColorClass': 'blue'}]",False,2025/12/22,20:35,22:45,
